Clusters,Iteration,Dimensions,Gamma,Points,Loss,Scale
5,-1,3,10,1000000,0.119665146,2
5,-1,3,100,1000000,5.9127808e-05,2
5,-1,3,1,100,0.43802834,3
5,-1,3,10,100,-0.0011696815,3
5,-1,3,100,100,-0.0032622814,3
5,-1,3,1,278,0.96163607,3
5,-1,3,10,278,0.004336834,3
5,-1,3,100,278,4.7683716e-06,3
5,-1,3,1,774,0.45016336,3
5,-1,3,10,774,0.029783726,3
5,-1,3,100,774,6.67572e-06,3
5,-1,3,1,2154,0.7970376,3
5,-1,3,10,2154,0.00992775,3
5,-1,3,100,2154,3.8146973e-05,3
5,-1,3,1,5994,1.146594,3
5,-1,3,10,5994,0.0006546974,3
5,-1,3,100,5994,1.9073486e-06,3
5,-1,3,1,16681,1.0215178,3
5,-1,3,10,16681,0.0039491653,3
5,-1,3,100,16681,6.67572e-06,3
5,-1,3,1,46415,1.3413782,3
5,-1,3,10,46415,0.003027916,3
5,-1,3,100,46415,-9.536743e-07,3
5,-1,3,1,129154,1.5342054,3
5,-1,3,10,129154,0.000500679,3
5,-1,3,100,129154,0.0,3
5,-1,3,1,359381,1.2739248,3
5,-1,3,10,359381,0.0150613785,3
5,-1,3,100,359381,-7.05719e-05,3
5,-1,3,1,1000000,1.504611,3
5,-1,3,10,1000000,0.00056648254,3
5,-1,3,100,1000000,-1.9073486e-06,3
5,-1,3,1,100,0.17102432,4
5,-1,3,10,100,-0.0005660057,4
5,-1,3,100,100,-0.00048971176,4
5,-1,3,1,278,0.26485395,4
5,-1,3,10,278,0.0011920929,4
5,-1,3,100,278,0.0,4
5,-1,3,1,774,0.53163576,4
5,-1,3,10,774,-0.008535385,4
5,-1,3,100,774,0.0004081726,4
5,-1,3,1,2154,0.36623287,4
5,-1,3,10,2154,6.055832e-05,4
5,-1,3,100,2154,3.8146973e-06,4
5,-1,3,1,5994,0.13099766,4
5,-1,3,10,5994,9.059906e-06,4
5,-1,3,100,5994,2.861023e-06,4
5,-1,3,1,16681,0.52086735,4
5,-1,3,10,16681,0.0031881332,4
5,-1,3,100,16681,3.6239624e-05,4
5,-1,3,1,46415,0.044344902,4
5,-1,3,10,46415,0.0030183792,4
5,-1,3,100,46415,-5.9127808e-05,4
5,-1,3,1,129154,0.31800175,4
5,-1,3,10,129154,-5.722046e-06,4
5,-1,3,100,129154,-4.7683716e-06,4
5,-1,3,1,359381,0.622921,4
5,-1,3,10,359381,0.007344246,4
5,-1,3,100,359381,0.00017166138,4
5,-1,3,1,1000000,1.1204529,4
5,-1,3,10,1000000,0.00011634827,4
5,-1,3,100,1000000,3.8146973e-06,4
5,-1,3,1,100,0.029949188,5
5,-1,3,10,100,-0.005051136,5
5,-1,3,100,100,-0.005112171,5
5,-1,3,1,278,0.01113987,5
5,-1,3,10,278,4.339218e-05,5
5,-1,3,100,278,-1.4305115e-06,5
5,-1,3,1,774,0.076304436,5
5,-1,3,10,774,-0.00020170212,5
5,-1,3,100,774,-0.00014591217,5
5,-1,3,1,2154,0.13369131,5
5,-1,3,10,2154,6.1035156e-05,5
5,-1,3,100,2154,2.3841858e-06,5
5,-1,3,1,5994,0.099824905,5
5,-1,3,10,5994,-0.0035572052,5
5,-1,3,100,5994,0.00011968613,5
5,-1,3,1,16681,0.5459604,5
5,-1,3,10,16681,0.0030794144,5
5,-1,3,100,16681,0.00030326843,5
5,-1,3,1,46415,0.34517097,5
5,-1,3,10,46415,0.002814293,5
5,-1,3,100,46415,-4.863739e-05,5
5,-1,3,1,129154,0.28808117,5
5,-1,3,10,129154,-0.00032138824,5
5,-1,3,100,129154,-4.5776367e-05,5
5,-1,3,1,359381,0.065179825,5
5,-1,3,10,359381,0.0015516281,5
5,-1,3,100,359381,1.4305115e-05,5
5,-1,3,1,1000000,0.354949,5
5,-1,3,10,1000000,6.1035156e-05,5
5,-1,3,100,1000000,1.9073486e-06,5
5,-1,3,1,100,-0.0117583275,6
5,-1,3,10,100,-0.0070466995,6
5,-1,3,100,100,0.012679577,6
5,-1,3,1,278,0.030593395,6
5,-1,3,10,278,-0.0010876656,6
5,-1,3,100,278,-0.00111866,6
5,-1,3,1,774,0.08052015,6
5,-1,3,10,774,-0.0010590553,6
5,-1,3,100,774,-0.00027656555,6
5,-1,3,1,2154,0.04043722,6
5,-1,3,10,2154,-0.0012607574,6
5,-1,3,100,2154,-5.9127808e-05,6
5,-1,3,1,5994,0.00944519,6
5,-1,3,10,5994,1.1444092e-05,6
5,-1,3,100,5994,-9.536743e-07,6
5,-1,3,1,16681,0.13300133,6
5,-1,3,10,16681,1.6212463e-05,6
5,-1,3,100,16681,3.8146973e-06,6
5,-1,3,1,46415,0.037769318,6
5,-1,3,10,46415,3.6239624e-05,6
5,-1,3,100,46415,3.8146973e-06,6
5,-1,3,1,129154,0.33558846,6
5,-1,3,10,129154,1.5258789e-05,6
5,-1,3,100,129154,-2.861023e-06,6
5,-1,3,1,359381,0.13769722,6
5,-1,3,10,359381,9.536743e-07,6
5,-1,3,100,359381,3.8146973e-06,6
5,-1,3,1,1000000,0.28458023,6
5,-1,3,10,1000000,4.7683716e-05,6
5,-1,3,100,1000000,4.7683716e-06,6
5,-1,3,1,100,0.012605667,7
5,-1,3,10,100,-0.00015068054,7
5,-1,3,100,100,1.9073486e-06,7
5,-1,3,1,278,0.0023579597,7
5,-1,3,10,278,5.722046e-06,7
5,-1,3,100,278,-9.536743e-07,7
5,-1,3,1,774,0.002837658,7
5,-1,3,10,774,3.33786e-06,7
5,-1,3,100,774,-9.536743e-07,7
5,-1,3,1,2154,0.022972107,7
5,-1,3,10,2154,1.2874603e-05,7
5,-1,3,100,2154,-2.861023e-06,7
5,-1,3,1,5994,0.14550304,7
5,-1,3,10,5994,0.019630432,7
5,-1,3,100,5994,-2.5749207e-05,7
5,-1,3,1,16681,0.06458378,7
5,-1,3,10,16681,6.2942505e-05,7
5,-1,3,100,16681,-3.8146973e-06,7
5,-1,3,1,46415,0.017550468,7
5,-1,3,10,46415,-1.9073486e-06,7
5,-1,3,100,46415,-2.861023e-06,7
5,-1,3,1,129154,0.020667076,7
5,-1,3,10,129154,9.536743e-07,7
5,-1,3,100,129154,0.0,7
5,-1,3,1,359381,0.12998581,7
5,-1,3,10,359381,1.9073486e-06,7
5,-1,3,100,359381,-1.9073486e-06,7
5,-1,3,1,1000000,0.007502556,7
5,-1,3,10,1000000,-6.67572e-06,7
5,-1,3,100,1000000,-4.7683716e-06,7
5,-1,3,1,100,0.42417765,8
5,-1,3,10,100,0.00019979477,8
5,-1,3,100,100,-1.4305115e-06,8
5,-1,3,1,278,0.00094366074,8
5,-1,3,10,278,-0.00075769424,8
5,-1,3,100,278,-0.00070238113,8
5,-1,3,1,774,-0.032104015,8
5,-1,3,10,774,-6.055832e-05,8
5,-1,3,100,774,-1.7642975e-05,8
5,-1,3,1,2154,0.00016498566,8
5,-1,3,10,2154,-4.2915344e-06,8
5,-1,3,100,2154,-4.7683716e-06,8
5,-1,3,1,5994,0.043203354,8
5,-1,3,10,5994,-5.6266785e-05,8
5,-1,3,100,5994,-1.335144e-05,8
5,-1,3,1,16681,0.00031471252,8
5,-1,3,10,16681,0.0,8
5,-1,3,100,16681,-1.9073486e-06,8
5,-1,3,1,46415,0.045830727,8
5,-1,3,10,46415,0.0,8
5,-1,3,100,46415,-1.9073486e-06,8
5,-1,3,1,129154,0.0003528595,8
5,-1,3,10,129154,1.9073486e-06,8
5,-1,3,100,129154,-3.8146973e-06,8
5,-1,3,1,359381,0.0057058334,8
5,-1,3,10,359381,-0.00034427643,8
5,-1,3,100,359381,0.00031852722,8
5,-1,3,1,1000000,0.10661411,8
5,-1,3,10,1000000,-3.8146973e-06,8
5,-1,3,100,1000000,-4.7683716e-06,8
5,-1,3,1,100,-0.15961885,9
5,-1,3,10,100,-0.0752182,9
5,-1,3,100,100,-4.7683716e-07,9
5,-1,3,1,278,0.0024576187,9
5,-1,3,10,278,-0.00026750565,9
5,-1,3,100,278,-3.671646e-05,9
5,-1,3,1,774,0.00011014938,9
5,-1,3,10,774,1.9073486e-06,9
5,-1,3,100,774,2.3841858e-06,9
5,-1,3,1,2154,0.012136936,9
5,-1,3,10,2154,1.4781952e-05,9
5,-1,3,100,2154,2.3841858e-06,9
5,-1,3,1,5994,0.010764122,9
5,-1,3,10,5994,-0.0001001358,9
5,-1,3,100,5994,-1.5258789e-05,9
5,-1,3,1,16681,0.02423191,9
5,-1,3,10,16681,0.0,9
5,-1,3,100,16681,-5.722046e-06,9
5,-1,3,1,46415,0.00020217896,9
5,-1,3,10,46415,1.9073486e-06,9
5,-1,3,100,46415,1.9073486e-06,9
5,-1,3,1,129154,0.040787697,9
5,-1,3,10,129154,4.7683716e-06,9
5,-1,3,100,129154,0.0,9
5,-1,3,1,359381,0.04796505,9
5,-1,3,10,359381,1.04904175e-05,9
5,-1,3,100,359381,-1.2397766e-05,9
5,-1,3,1,1000000,-0.047870636,9
5,-1,3,10,1000000,-0.00077342987,9
5,-1,3,100,1000000,1.8119812e-05,9
5,-1,3,1,100,-0.0033106804,10
5,-1,3,10,100,-9.536743e-07,10
5,-1,3,100,100,-4.7683716e-07,10
5,-1,3,1,278,0.0009965897,10
5,-1,3,10,278,-2.4795532e-05,10
5,-1,3,100,278,-3.862381e-05,10
5,-1,3,1,774,0.0010442734,10
5,-1,3,10,774,-8.106232e-06,10
5,-1,3,100,774,-3.8146973e-06,10
5,-1,3,1,2154,0.004237175,10
5,-1,3,10,2154,4.7683716e-06,10
5,-1,3,100,2154,-1.9073486e-06,10
5,-1,3,1,5994,-0.084778786,10
5,-1,3,10,5994,-0.0031080246,10
5,-1,3,100,5994,0.0024881363,10
5,-1,3,1,16681,8.869171e-05,10
5,-1,3,10,16681,-3.8146973e-06,10
5,-1,3,100,16681,-6.67572e-06,10
5,-1,3,1,46415,0.0023736954,10
5,-1,3,10,46415,-2.670288e-05,10
5,-1,3,100,46415,-2.861023e-06,10
5,-1,3,1,129154,0.00023651123,10
5,-1,3,10,129154,-2.670288e-05,10
5,-1,3,100,129154,-2.861023e-06,10
5,-1,3,1,359381,8.392334e-05,10
5,-1,3,10,359381,4.7683716e-06,10
5,-1,3,100,359381,2.861023e-06,10
5,-1,3,1,1000000,0.46510792,10
5,-1,3,10,1000000,3.8146973e-06,10
5,-1,3,100,1000000,0.0,10
5,-1,4,1,100,2.040642,1
5,-1,4,10,100,0.024124503,1
5,-1,4,100,100,-3.5762787e-07,1
5,-1,4,1,278,2.1287165,1
5,-1,4,10,278,0.47511435,1
5,-1,4,100,278,0.0005261898,1
5,-1,4,1,774,1.7175822,1
5,-1,4,10,774,0.08962393,1
5,-1,4,100,774,0.0031883717,1
5,-1,4,1,2154,1.9483922,1
5,-1,4,10,2154,0.6824806,1
5,-1,4,100,2154,0.00025725365,1
5,-1,4,1,5994,1.4049096,1
5,-1,4,10,5994,0.3875432,1
5,-1,4,100,5994,0.0021829605,1
5,-1,4,1,16681,1.8877835,1
5,-1,4,10,16681,0.78583336,1
5,-1,4,100,16681,0.4239111,1
5,-1,4,1,46415,1.5804996,1
5,-1,4,10,46415,0.6268134,1
5,-1,4,100,46415,0.010900497,1
5,-1,4,1,129154,1.7155786,1
5,-1,4,10,129154,0.8359952,1
5,-1,4,100,129154,0.002161026,1
5,-1,4,1,359381,1.6126041,1
5,-1,4,10,359381,0.8012819,1
5,-1,4,100,359381,0.016889572,1
5,-1,4,1,1000000,1.870678,1
5,-1,4,10,1000000,1.3171549,1
5,-1,4,100,1000000,0.00017547607,1
5,-1,4,1,100,1.2452731,2
5,-1,4,10,100,0.00015282631,2
5,-1,4,100,100,-1.66893e-06,2
5,-1,4,1,278,1.8333323,2
5,-1,4,10,278,-4.7683716e-07,2
5,-1,4,100,278,2.6226044e-06,2
5,-1,4,1,774,1.7069674,2
5,-1,4,10,774,0.0010933876,2
5,-1,4,100,774,1.4305115e-06,2
5,-1,4,1,2154,1.7420416,2
5,-1,4,10,2154,0.00023078918,2
5,-1,4,100,2154,3.33786e-06,2
5,-1,4,1,5994,1.3085523,2
5,-1,4,10,5994,-0.32041073,2
5,-1,4,100,5994,0.002108574,2
5,-1,4,1,16681,1.8778887,2
5,-1,4,10,16681,0.0038266182,2
5,-1,4,100,16681,1.9073486e-06,2
5,-1,4,1,46415,1.1435413,2
5,-1,4,10,46415,0.02443695,2
5,-1,4,100,46415,2.3841858e-05,2
5,-1,4,1,129154,1.7265959,2
5,-1,4,10,129154,0.023769379,2
5,-1,4,100,129154,2.861023e-06,2
5,-1,4,1,359381,1.6600809,2
5,-1,4,10,359381,0.25948334,2
5,-1,4,100,359381,3.8146973e-06,2
5,-1,4,1,1000000,1.9033155,2
5,-1,4,10,1000000,0.04681492,2
5,-1,4,100,1000000,-9.536743e-07,2
5,-1,4,1,100,0.2819512,3
5,-1,4,10,100,0.0006260872,3
5,-1,4,100,100,-3.33786e-06,3
5,-1,4,1,278,0.25171757,3
5,-1,4,10,278,-0.0021266937,3
5,-1,4,100,278,-1.859665e-05,3
5,-1,4,1,774,0.5345168,3
5,-1,4,10,774,0.002441883,3
5,-1,4,100,774,-3.1471252e-05,3
5,-1,4,1,2154,0.5685682,3
5,-1,4,10,2154,0.001663208,3
5,-1,4,100,2154,-1.7642975e-05,3
5,-1,4,1,5994,0.5591426,3
5,-1,4,10,5994,0.0023522377,3
5,-1,4,100,5994,8.583069e-06,3
5,-1,4,1,16681,0.72817135,3
5,-1,4,10,16681,0.011959076,3
5,-1,4,100,16681,-3.71933e-05,3
5,-1,4,1,46415,1.0226727,3
5,-1,4,10,46415,0.000113487244,3
5,-1,4,100,46415,-2.861023e-06,3
5,-1,4,1,129154,0.7688713,3
5,-1,4,10,129154,0.019891739,3
5,-1,4,100,129154,9.536743e-07,3
5,-1,4,1,359381,0.8992853,3
5,-1,4,10,359381,0.69672775,3
5,-1,4,100,359381,0.0005607605,3
5,-1,4,1,1000000,1.5381136,3
5,-1,4,10,1000000,0.0003232956,3
5,-1,4,100,1000000,-9.536743e-07,3
5,-1,4,1,100,0.029129028,4
5,-1,4,10,100,0.316267,4
5,-1,4,100,100,1.9073486e-06,4
5,-1,4,1,278,0.09590006,4
5,-1,4,10,278,-0.0041003227,4
5,-1,4,100,278,-6.198883e-06,4
5,-1,4,1,774,0.06514883,4
5,-1,4,10,774,0.00054359436,4
5,-1,4,100,774,-1.9073486e-06,4
5,-1,4,1,2154,0.044142246,4
5,-1,4,10,2154,0.00075387955,4
5,-1,4,100,2154,8.106232e-06,4
5,-1,4,1,5994,-0.031095505,4
5,-1,4,10,5994,8.678436e-05,4
5,-1,4,100,5994,1.9073486e-06,4
5,-1,4,1,16681,0.25924873,4
5,-1,4,10,16681,0.0008468628,4
5,-1,4,100,16681,1.8119812e-05,4
5,-1,4,1,46415,0.12633419,4
5,-1,4,10,46415,0.0015859604,4
5,-1,4,100,46415,0.0001335144,4
5,-1,4,1,129154,0.35906506,4
5,-1,4,10,129154,1.6212463e-05,4
5,-1,4,100,129154,9.536743e-07,4
5,-1,4,1,359381,0.83198833,4
5,-1,4,10,359381,0.6703148,4
5,-1,4,100,359381,-2.861023e-06,4
5,-1,4,1,1000000,0.63823605,4
5,-1,4,10,1000000,3.8146973e-06,4
5,-1,4,100,1000000,9.536743e-07,4
5,-1,4,1,100,0.004061222,5
5,-1,4,10,100,2.5749207e-05,5
5,-1,4,100,100,0.0,5
5,-1,4,1,278,0.0018544197,5
5,-1,4,10,278,9.536743e-06,5
5,-1,4,100,278,0.0,5
5,-1,4,1,774,-0.027374744,5
5,-1,4,10,774,2.4318695e-05,5
5,-1,4,100,774,0.0026283264,5
5,-1,4,1,2154,0.001604557,5
5,-1,4,10,2154,-9.536743e-07,5
5,-1,4,100,2154,-3.33786e-06,5
5,-1,4,1,5994,0.012954712,5
5,-1,4,10,5994,1.04904175e-05,5
5,-1,4,100,5994,9.536743e-07,5
5,-1,4,1,16681,0.19710445,5
5,-1,4,10,16681,-0.0028858185,5
5,-1,4,100,16681,0.00011253357,5
5,-1,4,1,46415,0.28425503,5
5,-1,4,10,46415,4.7683716e-06,5
5,-1,4,100,46415,-3.8146973e-06,5
5,-1,4,1,129154,0.010224342,5
5,-1,4,10,129154,-0.0029773712,5
5,-1,4,100,129154,0.00033950806,5
5,-1,4,1,359381,0.18383598,5
5,-1,4,10,359381,9.536743e-07,5
5,-1,4,100,359381,9.536743e-07,5
5,-1,4,1,1000000,0.08169937,5
5,-1,4,10,1000000,8.869171e-05,5
5,-1,4,100,1000000,9.536743e-07,5
5,-1,4,1,100,-0.042976856,6
5,-1,4,10,100,-0.013302326,6
5,-1,4,100,100,-0.00029945374,6
5,-1,4,1,278,0.00042629242,6
5,-1,4,10,278,0.0,6
5,-1,4,100,278,-4.7683716e-07,6
5,-1,4,1,774,0.0033016205,6
5,-1,4,10,774,2.4318695e-05,6
5,-1,4,100,774,1.4305115e-06,6
5,-1,4,1,2154,0.0012235641,6
5,-1,4,10,2154,-1.4305115e-06,6
5,-1,4,100,2154,-1.4305115e-06,6
5,-1,4,1,5994,0.03236389,6
5,-1,4,10,5994,-0.00029563904,6
5,-1,4,100,5994,-0.00014686584,6
5,-1,4,1,16681,0.044442177,6
5,-1,4,10,16681,1.9073486e-05,6
5,-1,4,100,16681,1.9073486e-06,6
5,-1,4,1,46415,0.01190567,6
5,-1,4,10,46415,-2.861023e-06,6
5,-1,4,100,46415,3.8146973e-06,6
5,-1,4,1,129154,0.020289421,6
5,-1,4,10,129154,-0.00094795227,6
5,-1,4,100,129154,-0.00014019012,6
5,-1,4,1,359381,0.022657394,6
5,-1,4,10,359381,-9.536743e-07,6
5,-1,4,100,359381,-3.8146973e-06,6
5,-1,4,1,1000000,0.05890751,6
5,-1,4,10,1000000,-0.00017547607,6
5,-1,4,100,1000000,9.536743e-06,6
5,-1,4,1,100,-0.0011634827,7
5,-1,4,10,100,2.3841858e-06,7
5,-1,4,100,100,-2.3841858e-06,7
5,-1,4,1,278,0.010890484,7
5,-1,4,10,278,2.4795532e-05,7
5,-1,4,100,278,1.4305115e-06,7
5,-1,4,1,774,0.0008969307,7
5,-1,4,10,774,1.5735626e-05,7
5,-1,4,100,774,0.0,7
5,-1,4,1,2154,0.21113253,7
5,-1,4,10,2154,9.536743e-07,7
5,-1,4,100,2154,-9.536743e-07,7
5,-1,4,1,5994,0.00049495697,7
5,-1,4,10,5994,-2.861023e-06,7
5,-1,4,100,5994,-1.9073486e-06,7
5,-1,4,1,16681,1.4305115e-05,7
5,-1,4,10,16681,0.0,7
5,-1,4,100,16681,9.536743e-07,7
5,-1,4,1,46415,0.0071697235,7
5,-1,4,10,46415,6.580353e-05,7
5,-1,4,100,46415,1.2397766e-05,7
5,-1,4,1,129154,0.033186913,7
5,-1,4,10,129154,3.8146973e-06,7
5,-1,4,100,129154,9.536743e-07,7
5,-1,4,1,359381,0.00024318695,7
5,-1,4,10,359381,0.0,7
5,-1,4,100,359381,9.536743e-07,7
5,-1,4,1,1000000,0.0127391815,7
5,-1,4,10,1000000,9.536743e-07,7
5,-1,4,100,1000000,3.8146973e-06,7
5,-1,4,1,100,-0.0068802834,8
5,-1,4,10,100,-0.009232521,8
5,-1,4,100,100,1.4305115e-06,8
5,-1,4,1,278,7.915497e-05,8
5,-1,4,10,278,-0.0004348755,8
5,-1,4,100,278,-2.3841858e-06,8
5,-1,4,1,774,0.048760414,8
5,-1,4,10,774,0.027801514,8
5,-1,4,100,774,0.00044107437,8
5,-1,4,1,2154,3.4809113e-05,8
5,-1,4,10,2154,-9.536743e-07,8
5,-1,4,100,2154,-3.33786e-06,8
5,-1,4,1,5994,0.00863266,8
5,-1,4,10,5994,8.773804e-05,8
5,-1,4,100,5994,2.5749207e-05,8
5,-1,4,1,16681,0.017530441,8
5,-1,4,10,16681,-1.6212463e-05,8
5,-1,4,100,16681,8.583069e-06,8
5,-1,4,1,46415,0.02319336,8
5,-1,4,10,46415,9.536743e-07,8
5,-1,4,100,46415,1.9073486e-06,8
5,-1,4,1,129154,3.8146973e-05,8
5,-1,4,10,129154,1.9073486e-06,8
5,-1,4,100,129154,9.536743e-07,8
5,-1,4,1,359381,0.029375076,8
5,-1,4,10,359381,1.04904175e-05,8
5,-1,4,100,359381,9.536743e-07,8
5,-1,4,1,1000000,0.03909874,8
5,-1,4,10,1000000,4.7683716e-06,8
5,-1,4,100,1000000,-9.536743e-07,8
5,-1,4,1,100,-0.00063180923,9
5,-1,4,10,100,4.7683716e-07,9
5,-1,4,100,100,-1.4305115e-06,9
5,-1,4,1,278,-3.8146973e-05,9
5,-1,4,10,278,-0.00024223328,9
5,-1,4,100,278,-0.0002412796,9
5,-1,4,1,774,0.005385399,9
5,-1,4,10,774,-9.059906e-05,9
5,-1,4,100,774,0.0,9
5,-1,4,1,2154,2.861023e-06,9
5,-1,4,10,2154,0.0,9
5,-1,4,100,2154,-1.9073486e-06,9
5,-1,4,1,5994,0.019566536,9
5,-1,4,10,5994,0.00019836426,9
5,-1,4,100,5994,5.1498413e-05,9
5,-1,4,1,16681,0.010477066,9
5,-1,4,10,16681,1.9073486e-06,9
5,-1,4,100,16681,0.0,9
5,-1,4,1,46415,0.0032863617,9
5,-1,4,10,46415,0.0,9
5,-1,4,100,46415,0.0,9
5,-1,4,1,129154,0.2611456,9
5,-1,4,10,129154,4.7683716e-05,9
5,-1,4,100,129154,5.722046e-06,9
5,-1,4,1,359381,2.193451e-05,9
5,-1,4,10,359381,9.536743e-07,9
5,-1,4,100,359381,-3.8146973e-06,9
5,-1,4,1,1000000,0.0002117157,9
5,-1,4,10,1000000,4.7683716e-06,9
5,-1,4,100,1000000,-4.7683716e-06,9
5,-1,4,1,100,0.00023937225,10
5,-1,4,10,100,9.536743e-07,10
5,-1,4,100,100,1.4305115e-06,10
5,-1,4,1,278,0.0011916161,10
5,-1,4,10,278,-0.0008907318,10
5,-1,4,100,278,0.0,10
5,-1,4,1,774,-0.023295403,10
5,-1,4,10,774,3.194809e-05,10
5,-1,4,100,774,1.9073486e-06,10
5,-1,4,1,2154,-0.00082969666,10
5,-1,4,10,2154,-0.00076293945,10
5,-1,4,100,2154,-6.484985e-05,10
5,-1,4,1,5994,2.861023e-06,10
5,-1,4,10,5994,-9.536743e-07,10
5,-1,4,100,5994,1.9073486e-06,10
5,-1,4,1,16681,0.002822876,10
5,-1,4,10,16681,9.536743e-07,10
5,-1,4,100,16681,9.536743e-07,10
5,-1,4,1,46415,-0.29599762,10
5,-1,4,10,46415,-9.536743e-07,10
5,-1,4,100,46415,9.536743e-07,10
5,-1,4,1,129154,-0.0042648315,10
5,-1,4,10,129154,-1.9073486e-06,10
5,-1,4,100,129154,-3.8146973e-06,10
5,-1,4,1,359381,0.028654099,10
5,-1,4,10,359381,-1.1444092e-05,10
5,-1,4,100,359381,-7.6293945e-06,10
5,-1,4,1,1000000,0.0013284683,10
5,-1,4,10,1000000,4.7683716e-06,10
5,-1,4,100,1000000,-2.861023e-06,10
5,-1,5,1,100,1.2495914,1
5,-1,5,10,100,0.09479761,1
5,-1,5,100,100,0.00024724007,1
5,-1,5,1,278,0.97289395,1
5,-1,5,10,278,-0.45004463,1
5,-1,5,100,278,0.00020217896,1
5,-1,5,1,774,1.916991,1
5,-1,5,10,774,0.3687606,1
5,-1,5,100,774,2.6464462e-05,1
5,-1,5,1,2154,1.5920291,1
5,-1,5,10,2154,0.19938326,1
5,-1,5,100,2154,4.7683716e-06,1
5,-1,5,1,5994,1.5253391,1
5,-1,5,10,5994,0.4744296,1
5,-1,5,100,5994,0.0004067421,1
5,-1,5,1,16681,1.5453906,1
5,-1,5,10,16681,0.25286627,1
5,-1,5,100,16681,0.0037240982,1
5,-1,5,1,46415,1.6172051,1
5,-1,5,10,46415,0.667171,1
5,-1,5,100,46415,9.536743e-07,1
5,-1,5,1,129154,1.3921127,1
5,-1,5,10,129154,0.34850788,1
5,-1,5,100,129154,0.004852295,1
5,-1,5,1,359381,1.5478992,1
5,-1,5,10,359381,0.6686697,1
5,-1,5,100,359381,0.0048675537,1
5,-1,5,1,1000000,1.7430363,1
5,-1,5,10,1000000,0.44475937,1
5,-1,5,100,1000000,0.017827988,1
5,-1,5,1,100,0.71104336,2
5,-1,5,10,100,-0.005845785,2
5,-1,5,100,100,8.4877014e-05,2
5,-1,5,1,278,1.3815808,2
5,-1,5,10,278,0.0022788048,2
5,-1,5,100,278,-5.865097e-05,2
5,-1,5,1,774,1.4938116,2
5,-1,5,10,774,0.0007572174,2
5,-1,5,100,774,-8.106232e-06,2
5,-1,5,1,2154,1.4419727,2
5,-1,5,10,2154,0.019595146,2
5,-1,5,100,2154,4.7683716e-06,2
5,-1,5,1,5994,1.2429767,2
5,-1,5,10,5994,0.011657238,2
5,-1,5,100,5994,3.33786e-06,2
5,-1,5,1,16681,1.2703657,2
5,-1,5,10,16681,0.022986412,2
5,-1,5,100,16681,-0.0001487732,2
5,-1,5,1,46415,2.2488956,2
5,-1,5,10,46415,4.7683716e-06,2
5,-1,5,100,46415,4.7683716e-06,2
5,-1,5,1,129154,1.4470768,2
5,-1,5,10,129154,0.024043083,2
5,-1,5,100,129154,1.1444092e-05,2
5,-1,5,1,359381,1.8531637,2
5,-1,5,10,359381,0.029845238,2
5,-1,5,100,359381,6.67572e-05,2
5,-1,5,1,1000000,1.9913044,2
5,-1,5,10,1000000,0.010224342,2
5,-1,5,100,1000000,-2.861023e-06,2
5,-1,5,1,100,0.4054227,3
5,-1,5,10,100,0.35288405,3
5,-1,5,100,100,-2.1457672e-06,3
5,-1,5,1,278,0.21625185,3
5,-1,5,10,278,-6.1035156e-05,3
5,-1,5,100,278,-0.00012111664,3
5,-1,5,1,774,0.13018703,3
5,-1,5,10,774,0.00042676926,3
5,-1,5,100,774,-0.00021219254,3
5,-1,5,1,2154,0.34848928,3
5,-1,5,10,2154,1.4781952e-05,3
5,-1,5,100,2154,-9.536743e-07,3
5,-1,5,1,5994,0.47388792,3
5,-1,5,10,5994,0.00057792664,3
5,-1,5,100,5994,-2.193451e-05,3
5,-1,5,1,16681,0.45173073,3
5,-1,5,10,16681,0.001461029,3
5,-1,5,100,16681,-2.861023e-06,3
5,-1,5,1,46415,1.0919533,3
5,-1,5,10,46415,9.536743e-07,3
5,-1,5,100,46415,-9.536743e-07,3
5,-1,5,1,129154,0.5948801,3
5,-1,5,10,129154,0.00784874,3
5,-1,5,100,129154,-8.583069e-06,3
5,-1,5,1,359381,0.9625921,3
5,-1,5,10,359381,0.0058956146,3
5,-1,5,100,359381,9.536743e-07,3
5,-1,5,1,1000000,1.3144121,3
5,-1,5,10,1000000,3.9100647e-05,3
5,-1,5,100,1000000,0.0,3
5,-1,5,1,100,-0.6881485,4
5,-1,5,10,100,-0.0031633377,4
5,-1,5,100,100,-0.0022964478,4
5,-1,5,1,278,0.057878017,4
5,-1,5,10,278,-7.581711e-05,4
5,-1,5,100,278,1.4305115e-06,4
5,-1,5,1,774,0.022128582,4
5,-1,5,10,774,1.4305115e-06,4
5,-1,5,100,774,-1.9073486e-06,4
5,-1,5,1,2154,0.03168583,4
5,-1,5,10,2154,0.0004339218,4
5,-1,5,100,2154,9.536743e-07,4
5,-1,5,1,5994,0.046613693,4
5,-1,5,10,5994,0.00013065338,4
5,-1,5,100,5994,-2.861023e-06,4
5,-1,5,1,16681,0.027665138,4
5,-1,5,10,16681,5.722046e-06,4
5,-1,5,100,16681,8.583069e-06,4
5,-1,5,1,46415,-0.011252403,4
5,-1,5,10,46415,0.00072193146,4
5,-1,5,100,46415,-6.67572e-06,4
5,-1,5,1,129154,-0.6698532,4
5,-1,5,10,129154,0.0015077591,4
5,-1,5,100,129154,1.5258789e-05,4
5,-1,5,1,359381,0.045199394,4
5,-1,5,10,359381,0.0012779236,4
